City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
261,Dukat,RU,2021-02-07 21:26:13,62.55,155.55,4.68,86,100,15.21,overcast clouds
262,Alcantara,BR,2021-02-07 21:26:13,-2.4089,-44.4147,84.2,79,40,10.36,scattered clouds
263,Guerrero Negro,MX,2021-02-07 21:26:14,27.9769,-114.0611,76.51,19,0,8.05,clear sky
264,Kieta,PG,2021-02-07 21:26:14,-6.2167,155.6333,81.73,74,31,3.09,scattered clouds
265,Bubaque,GW,2021-02-07 21:26:14,11.2833,-15.8333,77.4,67,11,15.7,few clouds
266,Sitka,US,2021-02-07 21:24:53,57.0531,-135.33,35.6,32,1,2.04,clear sky
267,Cabedelo,BR,2021-02-07 21:26:15,-6.9811,-34.8339,82.4,78,75,9.22,broken clouds
268,Arman,RU,2021-02-07 21:16:31,59.7,150.1667,11.98,85,100,16.91,overcast clouds
269,Camopi,GF,2021-02-07 21:26:15,3.1655,-52.3158,73.87,96,100,4.34,moderate rain
270,Nuuk,GL,2021-02-07 21:26:15,64.1835,-51.7216,32.0,40,56,13.8,broken clouds
271,Falkenberg,SE,2021-02-07 21:26:16,56.9055,12.4912,21.2,79,85,11.5,overcast clouds
272,Tarauaca,BR,2021-02-07 21:26:16,-8.1614,-70.7656,83.77,82,69,3.38,broken clouds
273,Dingle,PH,2021-02-07 21:26:16,10.9995,122.6711,75.52,92,100,7.9,heavy intensity rain
274,Horta,PT,2021-02-07 21:26:17,38.5333,-28.6333,59.0,77,40,11.5,scattered clouds
275,Springfield,US,2021-02-07 21:22:36,37.2153,-93.2982,27.0,74,90,11.5,overcast clouds
276,Le Vauclin,MQ,2021-02-07 21:26:17,14.5452,-60.8388,73.99,94,75,4.61,broken clouds
277,Sjovegan,NO,2021-02-07 21:26:17,68.8726,17.8474,30.0,86,75,3.44,broken clouds
278,Half Moon Bay,US,2021-02-07 21:23:53,37.4636,-122.4286,66.0,72,1,13.8,haze
279,Kidal,ML,2021-02-07 21:26:18,18.4411,1.4078,72.41,21,97,11.36,overcast clouds
280,Borogontsy,RU,2021-02-07 21:26:18,62.6683,131.1683,-35.39,81,0,2.64,clear sky
281,Qasigiannguit,GL,2021-02-07 21:26:19,68.8193,-51.1922,24.8,39,0,5.75,clear sky
282,Babaeski,TR,2021-02-07 21:26:19,41.4325,27.0931,55.45,80,100,9.42,overcast clouds
283,Koltsovo,RU,2021-02-07 21:26:19,54.9376,83.1825,15.8,67,20,13.42,few clouds
284,Guamuchil,MX,2021-02-07 21:26:20,25.4667,-108.1,77.0,57,100,5.01,overcast clouds
285,Kavaratti,IN,2021-02-07 21:26:20,10.5669,72.642,80.67,68,17,7.23,few clouds
286,Luderitz,NA,2021-02-07 21:26:20,-26.6481,15.1594,70.05,57,0,29.12,clear sky
287,Quballat,TN,2021-02-07 21:26:20,36.5418,9.6633,55.4,76,20,11.5,few clouds
288,Zavodouspenskoye,RU,2021-02-07 21:26:21,56.8626,65.0155,-2.2,71,58,13.42,snow
289,Fort Nelson,CA,2021-02-07 21:26:21,58.8053,-122.7002,-14.8,70,75,11.5,snow
290,Zambezi,ZM,2021-02-07 21:17:05,-13.5432,23.1047,69.64,94,100,6.04,heavy intensity rain
291,Mount Isa,AU,2021-02-07 21:26:21,-20.7333,139.5,77.0,100,99,5.75,overcast clouds
292,Tadine,NC,2021-02-07 21:26:22,-21.55,167.8833,78.87,79,69,3.31,broken clouds
293,Bilibino,RU,2021-02-07 21:26:22,68.0546,166.4372,0.25,75,1,6.31,clear sky
294,Mineiros,BR,2021-02-07 21:26:22,-17.5694,-52.5511,76.39,74,21,5.41,few clouds
295,Hasaki,JP,2021-02-07 21:26:23,35.7333,140.8333,32.0,86,75,1.14,broken clouds
296,Leningradskiy,RU,2021-02-07 21:26:23,69.3833,178.4167,-14.53,82,0,6.78,clear sky
297,Lompoc,US,2021-02-07 21:26:23,34.6391,-120.4579,64.0,67,1,12.66,clear sky
298,Hofn,IS,2021-02-07 21:26:24,64.2539,-15.2082,36.28,89,100,17.56,overcast clouds
299,Isla Mujeres,MX,2021-02-07 21:26:24,21.2311,-86.731,84.2,70,40,11.5,scattered clouds
300,Champerico,GT,2021-02-07 21:26:24,14.3,-91.9167,93.2,43,40,6.91,scattered clouds
301,Kuusamo,FI,2021-02-07 21:26:25,65.9667,29.1833,15.8,86,90,11.5,light snow
302,Flinders,AU,2021-02-07 21:26:25,-34.5833,150.8552,68.0,78,55,3.0,broken clouds
303,Bereda,ES,2021-02-07 21:26:25,43.2686,-7.5406,48.0,99,100,14.0,light rain
304,Quesnel,CA,2021-02-07 21:26:25,52.9999,-122.5029,8.6,61,40,5.75,scattered clouds
305,Nara,JP,2021-02-07 21:25:27,34.6851,135.8049,45.0,87,40,3.44,scattered clouds
306,Carutapera,BR,2021-02-07 21:23:37,-1.195,-46.02,78.64,86,20,7.43,few clouds
307,Launceston,AU,2021-02-07 21:26:26,-41.45,147.1667,53.01,76,75,3.44,broken clouds
308,Sistranda,NO,2021-02-07 21:26:26,63.7256,8.834,21.2,86,20,12.66,few clouds
309,Buenos Aires,AR,2021-02-07 21:23:41,-34.6132,-58.3772,93.0,54,20,8.05,few clouds
310,General Roca,AR,2021-02-07 21:26:27,-39.0333,-67.5833,71.6,43,90,8.05,overcast clouds
311,Prestice,CZ,2021-02-07 21:26:27,49.573,13.3335,25.0,100,90,6.91,snow
312,Bonavista,CA,2021-02-07 21:26:28,48.6499,-53.1147,32.0,64,0,10.36,clear sky
313,Nuqui,CO,2021-02-07 21:26:28,5.7125,-77.2708,83.57,76,100,6.89,light rain
314,Tual,ID,2021-02-07 21:26:28,-5.6667,132.75,83.5,78,100,19.42,overcast clouds
315,Kaya,BF,2021-02-07 21:26:28,13.0917,-1.0844,80.94,17,0,9.71,clear sky
316,Louis Trichardt,ZA,2021-02-07 21:26:28,-23.0439,29.9032,70.16,56,100,2.62,overcast clouds
317,Orlik,RU,2021-02-07 21:26:29,52.5178,99.825,2.57,81,99,1.77,overcast clouds
318,Anadyr,RU,2021-02-07 21:26:29,64.75,177.4833,10.4,52,100,6.71,snow
319,Bac Lieu,VN,2021-02-07 21:26:29,9.285,105.7244,75.43,85,5,15.59,clear sky
320,Tokonou,GN,2021-02-07 21:26:30,9.65,-9.7833,80.22,19,44,7.96,scattered clouds
321,Belyy,RU,2021-02-07 21:26:30,55.8402,32.9419,3.4,95,96,4.43,overcast clouds
322,Hovd,MN,2021-02-07 21:26:30,48.0056,91.6419,13.48,86,100,0.43,overcast clouds
323,Ust-Omchug,RU,2021-02-07 21:26:30,61.15,149.6333,-0.71,89,100,11.99,light snow
324,Namibe,AO,2021-02-07 21:26:31,-15.1961,12.1522,73.02,75,100,4.16,overcast clouds
325,Sadri,IN,2021-02-07 21:26:31,25.1833,73.4333,59.76,32,0,5.32,clear sky
326,Pedasi,PA,2021-02-07 21:23:07,7.5333,-80.0333,82.83,73,96,10.0,overcast clouds
327,Inhambane,MZ,2021-02-07 21:26:32,-23.865,35.3833,78.94,85,100,9.46,overcast clouds
328,Port Moresby,PG,2021-02-07 21:26:32,-9.4431,147.1797,77.0,94,75,8.05,broken clouds
329,Kirkwall,GB,2021-02-07 21:26:32,58.9848,-2.9587,33.8,55,90,13.8,overcast clouds
330,Innisfail,AU,2021-02-07 21:26:32,-17.5333,146.0333,76.71,88,100,4.97,overcast clouds
331,Tabou,CI,2021-02-07 21:26:33,4.423,-7.3528,79.47,88,80,6.62,broken clouds
332,Leshukonskoye,RU,2021-02-07 21:26:33,64.8989,45.7622,-19.89,87,100,7.92,overcast clouds
333,Ketchikan,US,2021-02-07 21:26:33,55.3422,-131.6461,30.2,64,1,12.66,clear sky
334,Dalbandin,PK,2021-02-07 21:26:33,28.8947,64.4101,55.74,29,0,3.69,clear sky
335,Xining,CN,2021-02-07 21:26:34,36.6167,101.7667,22.86,56,33,2.1,scattered clouds
336,Cabra,ES,2021-02-07 21:26:34,37.4725,-4.4421,48.0,81,98,1.99,overcast clouds
337,Alofi,NU,2021-02-07 21:26:34,-19.0595,-169.9187,84.2,74,40,12.66,scattered clouds
338,Westport,US,2021-02-07 21:23:16,41.1415,-73.3579,30.99,93,90,8.05,fog
339,Boulsa,BF,2021-02-07 21:26:34,12.6675,-0.5758,81.14,16,0,10.16,clear sky
340,Kulhudhuffushi,MV,2021-02-07 21:26:35,6.6221,73.07,81.1,72,87,7.74,overcast clouds
341,Zhigansk,RU,2021-02-07 21:26:35,66.7697,123.3711,-32.4,79,14,7.85,few clouds
342,Cartagena,CO,2021-02-07 21:25:22,10.3997,-75.5144,87.8,66,40,12.66,scattered clouds
343,Atlantic City,US,2021-02-07 21:26:35,39.3643,-74.4229,34.0,93,90,11.5,light snow
344,Kimbe,PG,2021-02-07 21:26:36,-5.5502,150.1429,78.84,82,85,1.61,light rain
345,Cherskiy,RU,2021-02-07 21:26:36,68.75,161.3,-3.69,68,6,1.48,clear sky
346,Kitimat,CA,2021-02-07 21:26:36,54.0524,-128.6534,30.0,63,99,1.01,overcast clouds
347,Riyadh,SA,2021-02-07 21:22:39,24.6877,46.7219,59.0,63,0,9.22,clear sky
348,Ovalle,CL,2021-02-07 21:26:37,-30.5983,-71.2003,81.03,32,0,9.33,clear sky
349,Blagoyevo,RU,2021-02-07 21:26:37,63.3667,47.9167,-20.7,84,100,9.55,overcast clouds
350,Vikhorevka,RU,2021-02-07 21:26:37,56.1201,101.1636,15.8,79,70,2.24,broken clouds
351,Kruisfontein,ZA,2021-02-07 21:26:37,-34.0033,24.7314,64.99,90,97,1.01,overcast clouds
352,Kahului,US,2021-02-07 21:26:38,20.8947,-156.47,77.0,53,20,8.05,few clouds
353,Marfino,RU,2021-02-07 21:26:38,55.7028,37.3822,8.01,78,75,8.95,broken clouds
354,Yen Bai,VN,2021-02-07 21:26:38,21.7,104.8667,68.63,81,99,1.28,overcast clouds
355,Qingdao,CN,2021-02-07 21:26:38,36.0986,120.3719,28.99,73,0,2.24,clear sky
356,Bongandanga,CD,2021-02-07 21:26:39,1.5,21.05,74.03,44,87,2.46,overcast clouds
357,Gualeguaychu,AR,2021-02-07 21:26:39,-33.0094,-58.5172,90.0,32,0,5.01,clear sky
358,Hoquiam,US,2021-02-07 21:26:39,46.9809,-123.8893,46.0,76,90,13.8,overcast clouds
359,Yugorsk,RU,2021-02-07 21:26:39,61.3133,63.3319,-14.03,89,100,7.4,light snow
360,Nioro,GM,2021-02-07 21:26:40,13.35,-15.75,80.56,16,95,7.49,overcast clouds
361,Wakefield,GB,2021-02-07 21:26:40,53.6809,-1.499,35.01,69,99,4.0,overcast clouds
362,Nieuw Amsterdam,SR,2021-02-07 21:26:40,5.8833,-55.0833,81.0,83,40,11.5,scattered clouds
363,Sinnamary,GF,2021-02-07 21:26:40,5.3833,-52.95,78.37,85,100,14.47,overcast clouds
364,Eureka,US,2021-02-07 21:22:47,40.8021,-124.1637,54.0,69,2,7.0,clear sky
365,Kefamenanu,ID,2021-02-07 21:26:41,-9.4467,124.4781,70.16,88,100,2.01,overcast clouds
366,Staryy Nadym,RU,2021-02-07 21:26:41,65.6118,72.6842,2.01,94,100,19.22,light snow
367,Daru,PG,2021-02-07 21:26:41,-9.0763,143.2092,77.95,87,66,9.55,broken clouds
368,Garhakota,IN,2021-02-07 21:26:41,23.7667,79.15,51.82,45,0,1.3,clear sky
369,Sao Joao Da Barra,BR,2021-02-07 21:23:01,-21.6403,-41.0511,71.6,100,90,4.61,heavy intensity rain
370,Bima,ID,2021-02-07 21:26:03,-8.4667,118.7167,75.69,86,90,1.36,overcast clouds
371,Bengkulu,ID,2021-02-07 21:23:36,-3.8004,102.2655,75.51,83,98,6.38,overcast clouds
372,Obsharovka,RU,2021-02-07 21:26:42,53.125,48.8531,-6.5,89,50,9.06,scattered clouds
373,Chara,RU,2021-02-07 21:26:43,56.9064,118.2631,-8.14,75,100,0.56,overcast clouds
374,Kingaroy,AU,2021-02-07 21:26:43,-26.5333,151.8333,75.2,88,90,9.22,overcast clouds
375,Beyneu,KZ,2021-02-07 21:26:43,45.3167,55.2,26.94,88,77,14.5,broken clouds
376,Araouane,ML,2021-02-07 21:26:43,18.9048,-3.5265,66.13,25,52,9.53,broken clouds
377,Tarnogskiy Gorodok,RU,2021-02-07 21:26:44,60.4997,43.5761,-18.17,87,100,7.76,overcast clouds
378,Rhyl,GB,2021-02-07 21:26:44,53.3196,-3.4886,35.01,70,100,18.99,overcast clouds
379,George,ZA,2021-02-07 21:26:44,-33.963,22.4617,62.6,94,75,4.61,broken clouds
380,Putai,FR,2021-02-07 21:26:45,46.6579,1.9863,39.2,87,75,8.05,broken clouds
381,Glen Allen,US,2021-02-07 21:23:50,37.666,-77.5064,44.01,75,1,6.91,clear sky
382,Namatanai,PG,2021-02-07 21:26:45,-3.6667,152.4333,81.05,79,100,3.22,light rain
383,Faanui,PF,2021-02-07 21:22:38,-16.4833,-151.75,81.07,76,2,12.62,clear sky
384,Celestun,MX,2021-02-07 21:26:46,20.8667,-90.4,78.03,74,1,10.63,clear sky
385,Padang,ID,2021-02-07 21:24:02,-0.9492,100.3543,75.2,88,20,3.44,heavy intensity rain
386,Jiangyou,CN,2021-02-07 21:26:46,31.7667,104.7167,49.48,55,94,1.25,overcast clouds
387,Langarud,IR,2021-02-07 21:26:46,37.197,50.1535,51.8,100,90,4.61,mist
388,Olafsvik,IS,2021-02-07 21:26:46,64.8945,-23.7142,34.3,83,20,15.66,few clouds
389,Saint-Augustin,CA,2021-02-07 21:26:47,51.226,-58.6502,24.4,92,9,15.84,clear sky
390,Ondjiva,AO,2021-02-07 21:26:47,-17.0667,15.7333,80.62,33,95,5.61,overcast clouds
391,Udachnyy,RU,2021-02-07 21:26:47,66.4167,112.4,-26.23,83,95,5.88,overcast clouds
392,Moussoro,TD,2021-02-07 21:26:48,13.6408,16.4901,72.12,19,0,12.37,clear sky
393,Bambous Virieux,MU,2021-02-07 21:26:48,-20.3428,57.7575,80.6,78,40,10.36,scattered clouds
394,Puerto Leguizamo,CO,2021-02-07 21:26:48,-0.1934,-74.7819,90.91,50,26,4.32,light rain
395,Brae,GB,2021-02-07 21:26:48,60.3964,-1.353,33.8,64,75,5.75,broken clouds
396,Rovaniemi,FI,2021-02-07 21:25:15,66.5,25.7167,10.4,92,0,11.5,clear sky
397,Marsh Harbour,BS,2021-02-07 21:26:49,26.5412,-77.0636,77.68,80,0,15.32,clear sky
398,Misratah,LY,2021-02-07 21:26:49,32.3754,15.0925,72.01,34,100,15.95,overcast clouds
399,Fairbanks,US,2021-02-07 21:26:49,64.8378,-147.7164,-9.0,76,1,2.1,clear sky
400,Taunggyi,MM,2021-02-07 21:26:50,20.7833,97.0333,49.86,100,0,2.66,clear sky
401,Ouango,CF,2021-02-07 21:26:50,4.3133,22.5552,71.58,24,84,1.86,broken clouds
402,Wuwei,CN,2021-02-07 21:26:50,37.9281,102.6414,27.9,70,26,3.09,scattered clouds
403,Aleksandrovsk-Sakhalinskiy,RU,2021-02-07 21:26:50,50.8975,142.1561,5.61,93,100,14.23,light snow
404,Shache,CN,2021-02-07 21:26:51,38.4167,77.2406,31.05,81,15,3.76,few clouds
405,Bani Walid,LY,2021-02-07 21:26:51,31.7566,13.9942,67.84,24,86,11.9,overcast clouds
406,Tchollire,CM,2021-02-07 21:26:51,8.4022,14.1698,74.08,20,100,0.47,overcast clouds
407,Berlevag,NO,2021-02-07 21:26:51,70.8578,29.0864,23.0,93,75,25.32,snow
408,San Patricio,US,2021-02-07 21:26:52,28.017,-97.5169,72.0,43,40,13.8,scattered clouds
409,Umm Lajj,SA,2021-02-07 21:26:52,25.0213,37.2685,72.05,28,0,22.79,clear sky
410,Vostok,RU,2021-02-07 21:26:52,46.4856,135.8833,-15.72,90,100,3.15,overcast clouds
411,Creel,MX,2021-02-07 21:26:52,27.75,-107.6333,60.75,29,0,15.77,clear sky
412,Dalvik,IS,2021-02-07 21:26:52,65.9702,-18.5286,32.0,74,90,3.44,overcast clouds
413,Bonfim,BR,2021-02-07 21:26:53,3.0833,-59.95,84.2,74,20,13.8,few clouds
414,Albanel,CA,2021-02-07 21:26:53,48.8832,-72.4487,19.4,86,100,8.05,light snow
415,Gambela,ET,2021-02-07 21:26:53,8.25,34.5833,79.21,21,0,1.3,clear sky
416,Palmer,US,2021-02-07 21:26:53,42.1584,-72.3287,28.0,93,90,8.05,snow
417,Huejuquilla El Alto,MX,2021-02-07 21:26:54,22.6,-103.8667,78.48,16,0,15.37,clear sky
418,Port Jervis,US,2021-02-07 21:26:54,41.3751,-74.6927,30.99,77,100,3.33,overcast clouds
419,San Luis Rio Colorado,MX,2021-02-07 21:26:54,32.4631,-114.7767,77.0,14,1,4.61,clear sky
420,Malakal,SS,2021-02-07 21:26:54,9.5334,31.6605,72.14,19,56,7.29,broken clouds
421,Kargopol,RU,2021-02-07 21:26:55,61.5071,38.9456,-16.02,88,22,5.93,few clouds
422,Arroio Dos Ratos,BR,2021-02-07 21:26:55,-30.0772,-51.7292,82.4,54,0,10.36,clear sky
423,Tongchuan,CN,2021-02-07 21:26:55,35.0806,109.0897,36.52,69,15,3.09,few clouds
424,Paita,PE,2021-02-07 21:26:55,-5.0892,-81.1144,79.57,64,0,15.61,clear sky
425,Mitsamiouli,KM,2021-02-07 21:26:56,-11.3847,43.2844,83.66,71,88,6.82,overcast clouds
426,Bang Racham,TH,2021-02-07 21:26:56,14.892,100.3173,79.0,73,0,5.32,clear sky
427,Bargteheide,DE,2021-02-07 21:26:56,53.7333,10.2667,26.01,63,100,5.99,overcast clouds
428,Peleduy,RU,2021-02-07 21:26:56,59.6289,112.7406,13.98,94,100,9.24,light snow
429,Maniitsoq,GL,2021-02-07 21:25:57,65.4167,-52.9,26.67,79,0,19.93,clear sky
430,Kisangani,CD,2021-02-07 21:26:57,0.5167,25.2,71.22,50,94,2.37,overcast clouds
431,Moron,AR,2021-02-07 21:26:57,-34.6534,-58.6198,93.0,31,0,4.0,clear sky
432,Marrakesh,MA,2021-02-07 21:26:57,31.6315,-8.0083,50.0,76,40,3.44,scattered clouds
433,Hokitika,NZ,2021-02-07 21:26:58,-42.7167,170.9667,65.05,66,30,4.25,scattered clouds
434,Forchheim,DE,2021-02-07 21:26:58,49.7175,11.0588,37.0,10,100,8.88,snow
435,Rawson,AR,2021-02-07 21:25:11,-43.3002,-65.1023,61.59,49,10,12.95,clear sky
436,Puerto Padre,CU,2021-02-07 21:26:58,21.195,-76.6028,89.6,43,40,5.75,scattered clouds
437,Sola,VU,2021-02-07 21:26:58,-13.8833,167.55,81.03,76,100,9.33,overcast clouds
438,Tshane,BW,2021-02-07 21:26:59,-24.0196,21.8684,71.78,79,93,8.16,overcast clouds
439,Paamiut,GL,2021-02-07 21:26:59,61.994,-49.6678,28.35,85,67,9.22,broken clouds
440,Touros,BR,2021-02-07 21:26:59,-5.1989,-35.4608,82.4,74,20,13.8,few clouds
441,Port Said,EG,2021-02-07 21:26:59,31.2565,32.2841,60.8,82,0,8.05,clear sky
442,Vadnagar,IN,2021-02-07 21:27:00,23.7833,72.6333,59.36,32,0,6.62,clear sky
443,Bodden Town,KY,2021-02-07 21:27:00,19.2833,-81.25,84.99,61,20,11.5,few clouds
444,Port Hardy,CA,2021-02-07 21:27:00,50.6996,-127.4199,39.2,87,75,9.22,light snow
445,Kupang,ID,2021-02-07 21:27:00,-10.1667,123.5833,75.2,100,75,3.44,broken clouds
446,Uni,RU,2021-02-07 21:27:01,57.7535,51.4923,-16.31,87,100,12.97,light snow
447,Cravo Norte,CO,2021-02-07 21:27:01,6.3017,-70.2041,94.42,35,99,10.45,overcast clouds
448,Luganville,VU,2021-02-07 21:27:01,-15.5333,167.1667,81.59,65,0,7.16,clear sky
449,Mount Pleasant,US,2021-02-07 21:25:38,32.7941,-79.8626,53.01,66,75,14.97,broken clouds
450,Berbera,SO,2021-02-07 21:27:02,10.4396,45.0143,75.25,72,9,5.95,clear sky
451,Vestmannaeyjar,IS,2021-02-07 21:27:02,63.4427,-20.2734,39.16,73,94,25.5,overcast clouds
452,Coquimbo,CL,2021-02-07 21:24:29,-29.9533,-71.3436,68.0,56,0,13.8,clear sky
453,Poum,NC,2021-02-07 21:27:02,-20.2333,164.0167,80.19,71,72,6.85,broken clouds
454,Oistins,BB,2021-02-07 21:27:03,13.0667,-59.5333,80.6,61,20,19.57,few clouds
455,Wagga Wagga,AU,2021-02-07 21:27:03,-35.1167,147.3667,66.99,77,49,12.21,scattered clouds
456,Mvuma,ZW,2021-02-07 21:27:03,-19.2792,30.5283,66.79,87,100,6.85,light rain
457,Jorochito,BO,2021-02-07 21:27:03,-18.05,-63.4333,91.4,48,40,8.05,scattered clouds
458,Sulangan,PH,2021-02-07 21:27:04,11.1373,123.7228,80.53,81,100,16.93,moderate rain
459,Paris,FR,2021-02-07 21:23:41,48.8534,2.3488,33.01,80,90,6.91,overcast clouds
460,Krasnovishersk,RU,2021-02-07 21:24:28,60.4078,57.082,-19.52,86,100,6.6,light snow
461,Santa Fe,AR,2021-02-07 21:25:49,-31.6333,-60.7,91.99,36,0,4.0,clear sky
462,Bundaberg,AU,2021-02-07 21:27:05,-24.85,152.35,84.0,83,75,8.05,light rain
463,Okakarara,NA,2021-02-07 21:27:05,-20.5833,17.4333,71.49,71,60,7.54,broken clouds
464,Christchurch,NZ,2021-02-07 21:27:05,-43.5333,172.6333,72.0,68,10,4.61,clear sky
465,Ko Samui,TH,2021-02-07 21:27:06,9.5357,99.9357,80.1,80,0,14.99,clear sky
466,Nelson Bay,AU,2021-02-07 21:27:06,-32.7167,152.15,72.0,73,65,10.36,broken clouds
467,Shingu,JP,2021-02-07 21:27:06,33.7333,135.9833,45.54,69,0,10.47,clear sky
468,Wanaka,NZ,2021-02-07 21:27:06,-44.7,169.15,61.65,56,88,6.73,overcast clouds
469,Karasjok,NO,2021-02-07 21:27:07,69.4719,25.5112,21.2,73,40,21.85,scattered clouds
470,Mae Ramat,TH,2021-02-07 21:27:07,16.984,98.5166,67.19,66,18,1.23,few clouds
471,Luwuk,ID,2021-02-07 21:27:07,-0.9516,122.7875,78.44,73,100,2.33,overcast clouds
472,Igarka,RU,2021-02-07 21:27:07,67.4667,86.5833,-7.08,90,100,12.39,light snow
473,Krasnotorka,UA,2021-02-07 21:27:08,48.682,37.5327,18.23,74,99,5.44,overcast clouds
474,Wuxue,CN,2021-02-07 21:27:08,29.8506,115.5525,51.39,92,100,6.17,light rain
475,Imbituba,BR,2021-02-07 21:27:08,-28.24,-48.6703,77.0,78,40,14.97,scattered clouds
476,Kohlu,PK,2021-02-07 21:27:08,29.8962,69.252,48.56,46,0,2.06,clear sky
477,Lima,PE,2021-02-07 21:25:04,-12.0432,-77.0282,78.01,69,75,9.22,broken clouds
478,Balkanabat,TM,2021-02-07 21:27:09,39.5108,54.3671,47.37,76,100,10.94,overcast clouds
479,Severo-Kurilsk,RU,2021-02-07 21:27:09,50.6789,156.125,15.03,88,30,8.77,scattered clouds
480,La Sarre,CA,2021-02-07 21:27:09,48.8002,-79.1996,3.7,91,66,8.81,broken clouds
481,Novyy Urgal,RU,2021-02-07 21:27:10,51.0736,132.5642,-19.35,87,68,0.43,light snow
482,Paramonga,PE,2021-02-07 21:27:10,-10.6667,-77.8333,75.92,65,95,9.44,overcast clouds
483,Challapata,BO,2021-02-07 21:27:10,-18.9,-66.7667,59.31,47,100,13.69,light rain
484,Jaciara,BR,2021-02-07 21:27:10,-15.9653,-54.9683,85.53,57,17,2.73,few clouds
485,Camacha,PT,2021-02-07 21:27:11,33.0833,-16.3333,62.6,77,75,13.8,broken clouds
486,Victoria,HK,2021-02-07 21:25:32,22.2855,114.1577,66.99,77,0,1.01,clear sky
487,Guaruja,BR,2021-02-07 21:27:11,-23.9931,-46.2564,80.01,78,20,4.61,few clouds
488,Beringovskiy,RU,2021-02-07 21:27:11,63.05,179.3167,0.43,89,100,14.61,overcast clouds
489,Pedreiras,BR,2021-02-07 21:27:12,-4.5688,-44.6003,79.61,88,100,3.24,overcast clouds
490,Sheridan,US,2021-02-07 21:27:12,44.8333,-106.9173,1.0,65,90,9.22,overcast clouds
491,Sangueya,GN,2021-02-07 21:27:12,10.7,-14.3667,72.66,82,0,2.89,clear sky
492,Odweyne,SO,2021-02-07 21:27:13,9.4092,45.064,66.27,45,16,9.37,few clouds
493,Ancud,CL,2021-02-07 21:27:13,-41.8697,-73.8203,82.4,30,0,5.75,clear sky
494,Walvis Bay,NA,2021-02-07 21:27:13,-22.9575,14.5053,64.99,77,0,11.5,clear sky
495,Guanica,PR,2021-02-07 21:27:13,17.9716,-66.908,82.99,59,25,4.0,scattered clouds
496,Sur,OM,2021-02-07 21:27:14,22.5667,59.5289,64.36,73,0,4.34,clear sky
497,Wamba,NG,2021-02-07 21:27:14,8.9333,8.6,79.12,17,100,3.89,overcast clouds
498,Chumikan,RU,2021-02-07 21:27:14,54.7183,135.315,-7.62,83,100,26.71,overcast clouds
499,Newport,GB,2021-02-07 21:27:14,51.5877,-2.9984,34.0,75,56,23.69,broken clouds
500,Gasa,PS,2021-02-07 21:23:07,31.5,34.4667,57.99,94,0,3.44,clear sky
501,Trincomalee,LK,2021-02-07 21:27:15,8.5711,81.2335,78.75,84,15,18.25,few clouds
502,Rorvik,NO,2021-02-07 21:27:15,64.8621,11.2373,23.0,93,75,4.61,snow
503,Ola,RU,2021-02-07 21:27:16,59.5833,151.2833,12.61,87,100,21.3,overcast clouds
504,Wote,KE,2021-02-07 21:27:16,-1.7808,37.6288,68.22,85,96,2.28,overcast clouds
505,Suez,EG,2021-02-07 21:27:16,29.9737,32.5263,60.98,54,33,0.89,scattered clouds
506,Williams Lake,CA,2021-02-07 21:26:36,52.1415,-122.1445,6.8,78,40,8.05,scattered clouds
507,Galle,LK,2021-02-07 21:27:17,6.0367,80.217,76.84,85,36,2.37,scattered clouds
508,Ilam,NP,2021-02-07 21:27:17,26.9167,87.9167,50.27,61,0,5.17,clear sky
509,La Palma,US,2021-02-07 21:23:18,33.8464,-118.0467,70.0,51,1,3.44,clear sky
510,Stamford,US,2021-02-07 21:26:05,41.0534,-73.5387,30.99,86,90,8.05,snow
511,Kamen-Rybolov,RU,2021-02-07 21:27:18,44.7481,132.0403,-9.81,87,0,3.58,clear sky
512,Vallenar,CL,2021-02-07 21:27:19,-28.5708,-70.7581,83.44,25,0,9.55,clear sky
513,Villa Union,MX,2021-02-07 21:27:19,23.2,-106.2333,75.2,41,20,11.5,few clouds
514,Kajaani,FI,2021-02-07 21:27:19,64.2273,27.7285,12.2,92,75,4.61,broken clouds
515,Cap Malheureux,MU,2021-02-07 21:27:19,-19.9842,57.6142,78.01,83,79,1.99,moderate rain
516,Ladario,BR,2021-02-07 21:27:20,-19.0047,-57.6017,87.8,35,0,6.91,clear sky
517,Coolum Beach,AU,2021-02-07 21:27:20,-26.5333,153.1,77.0,85,41,3.0,scattered clouds
518,Thinadhoo,MV,2021-02-07 21:27:20,0.5333,72.9333,81.7,73,45,8.68,scattered clouds
519,Beziers,FR,2021-02-07 21:27:21,43.3476,3.219,48.0,76,0,6.91,clear sky
520,Mucurapo,TT,2021-02-07 21:27:21,10.6667,-61.5333,82.0,69,20,13.8,few clouds
521,Totness,SR,2021-02-07 21:27:21,5.8833,-56.3167,79.52,81,100,14.79,overcast clouds
522,Siirt,TR,2021-02-07 21:27:21,37.9326,41.9403,42.58,64,53,1.59,broken clouds
523,Alta Floresta,BR,2021-02-07 21:27:22,-9.8756,-56.0861,87.8,62,40,11.5,scattered clouds
524,Bara,NG,2021-02-07 21:27:22,10.3744,10.7288,76.05,19,62,8.16,broken clouds
525,Narasannapeta,IN,2021-02-07 21:27:22,18.4167,84.05,66.45,84,0,6.04,clear sky
